95,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-08",24,0,1.02,1242,1294,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
96,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-09",25,0,1.02,1345,1377,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
97,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-10",26,0,1.02,1407,1476,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
98,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-11",27,0,1.02,1512,1560,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
99,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-12",28,0,1.02,1650,1744,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
100,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-13",29,0,1.02,1798,1852,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
101,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-14",30,0,1.02,1875,1978,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
102,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟上層","2024-03-15",31,0,1.02,1980,2354,\N,\N,\N,"2024-06-14 03:38:13","2024-07-09 13:22:07"
107,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-13",0,0,1.02,\N,39,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
108,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-14",1,0,1.02,52,65,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
109,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-15",2,0,1.02,68,72,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
110,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-16",3,0,1.02,54,71,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
111,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-17",4,0,1.02,78,97,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
112,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-18",5,0,1.02,107,132,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
113,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-19",6,0,1.02,144,183,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
114,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-20",7,0,1.02,193,225,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
115,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-21",8,0,1.02,236,284,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
116,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-22",9,0,1.02,293,337,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
117,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-23",10,0,1.02,349,387,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
118,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-24",11,0,1.02,394,453,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
119,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-25",12,0,1.02,488,526,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
120,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-26",13,0,1.02,549,633,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
121,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-27",14,0,1.02,681,606,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
122,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-28",15,0,1.02,543,595,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
123,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-02-29",16,0,1.02,630,669,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
124,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-01",17,0,1.02,709,761,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
125,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-02",18,0,1.02,808,847,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
126,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-03",19,0,1.02,869,923,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
127,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-04",20,0,1.02,952,1293,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
128,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-05",21,0,1.02,1251,1465,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
129,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-06",22,0,1.02,1348,1163,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
130,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-07",23,0,1.02,1179,1251,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
131,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-08",24,0,1.02,1283,1295,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
132,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-09",25,0,1.02,1365,1416,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
133,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-10",26,0,1.02,1458,1541,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
134,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-11",27,0,1.02,1525,1609,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
135,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-12",28,0,1.02,1694,1776,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
136,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-13",29,0,1.02,1831,1892,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
137,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-14",30,0,1.02,2010,1982,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
138,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","A棟下層","2024-03-15",31,0,1.02,2010,\N,\N,\N,\N,"2024-06-14 03:41:53","2024-07-03 06:28:22"
143,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-13",0,0,1.02,\N,38,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
144,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-14",1,0,1.02,47,53,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
145,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-15",2,0,1.02,60,68,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
146,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-16",3,0,1.02,74,80,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
147,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-17",4,0,1.02,86,102,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
148,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-18",5,0,1.02,123,146,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
149,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-19",6,0,1.02,161,182,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
150,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-20",7,0,1.02,190,171,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
151,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-21",8,0,1.02,173,198,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
152,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-22",9,0,1.02,217,232,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
153,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-23",10,0,1.02,252,281,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
154,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-24",11,0,1.02,299,346,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
155,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-25",12,0,1.02,357,390,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
156,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-26",13,0,1.02,414,458,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
157,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-27",14,0,1.02,476,524,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
158,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-28",15,0,1.02,543,595,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
159,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-02-29",16,0,1.02,630,669,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
160,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-01",17,0,1.02,709,761,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
161,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-02",18,0,1.02,808,847,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
162,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-03",19,0,1.02,869,923,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
163,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-04",20,0,1.02,1022,1092,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
164,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-05",21,0,1.02,1251,1448,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
165,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-06",22,0,1.02,1348,1215,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
166,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-07",23,0,1.02,1191,1230,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
167,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-08",24,0,1.02,1261,1313,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
168,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-09",25,0,1.02,1349,1422,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
169,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-10",26,0,1.02,1453,1480,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
170,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-11",27,0,1.02,1506,1531,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
171,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-12",28,0,1.02,1625,1833,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
172,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-13",29,0,1.02,1803,1904,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
173,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-14",30,0,1.02,1989,2004,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
174,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-15",31,0,1.02,2011,\N,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
175,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-16",32,0,1.02,\N,\N,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
176,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-17",33,0,1.02,\N,\N,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
177,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-18",34,0,1.02,\N,\N,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
178,"f5db36da-e119-40db-923f-0e06f6ab5a2c","G11302101","B棟上層","2024-03-19",35,0,1.02,\N,\N,\N,\N,\N,"2024-06-14 03:45:00","2024-09-12 09:09:37"
179,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-15",0,0,1.02,\N,34,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
180,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-16",1,0,1.02,29,45,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
181,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-17",2,0,1.02,42,63,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
182,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-18",3,0,1.02,70,83,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
183,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-19",4,0,1.02,92,103,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
184,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-20",5,0,1.02,115,128,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
185,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-21",6,0,1.02,135,149,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
186,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-22",7,0,1.02,158,183,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
187,"62c0b26d-85a0-479e-8607-3e7eca0a4fe2","G11211103","上層","2023-11-23",8,0,1.02,197,215,\N,\N,\N,"2024-06-14 05:42:56","2024-07-12 10:20:20"
