epoch,loss,lr,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
0,1.9050384759902954,1e-05,1.283031,1.9000821,1.3784347,0.023997250944375992,0.11242325603961945,0.01904078759253025,0.1379883587360382
1,1.9025373458862305,1e-05,1.2822219,1.897581,1.3775271,0.023731498047709465,0.11169584095478058,0.018775038421154022,0.13702203333377838
2,1.9000375270843506,1e-05,1.2814125,1.8950812,1.3766195,0.023468565195798874,0.11096850037574768,0.01851211115717888,0.1360592246055603
3,1.897538185119629,1e-05,1.2806027,1.8925818,1.3757114,0.023208489641547203,0.11024141311645508,0.018252039328217506,0.1351001113653183
4,1.8950400352478027,1e-05,1.2797928,1.8900837,1.3748032,0.022951174527406693,0.10951399803161621,0.017994731664657593,0.13414444029331207
5,1.8925442695617676,1e-05,1.278983,1.8875879,1.3738952,0.02269674651324749,0.108786940574646,0.01774030737578869,0.1331927478313446
6,1.8900492191314697,1e-05,1.278173,1.8850929,1.3729868,0.022445226088166237,0.10806013643741608,0.017488796263933182,0.13224521279335022
7,1.887555718421936,1e-05,1.2773627,1.8825994,1.3720785,0.022196559235453606,0.10733342170715332,0.01724013313651085,0.13130168616771698
8,1.8850631713867188,1e-05,1.2765522,1.8801068,1.3711699,0.021950777620077133,0.10660697519779205,0.016994357109069824,0.130362406373024
9,1.8825716972351074,1e-05,1.2757415,1.8776153,1.3702611,0.02170778624713421,0.10588042438030243,0.016751371324062347,0.12942709028720856
10,1.880082130432129,1e-05,1.2749307,1.8751258,1.3693523,0.02146761491894722,0.10515403747558594,0.016511203721165657,0.1284959316253662
11,1.8775928020477295,1e-05,1.2741195,1.8726364,1.368443,0.021230340003967285,0.10442785918712616,0.01627393811941147,0.12756934762001038
12,1.875105381011963,1e-05,1.2733084,1.870149,1.3675339,0.02099577896296978,0.10370147228240967,0.016039380803704262,0.12664668262004852
13,1.8726190328598022,1e-05,1.2724969,1.8676628,1.3666246,0.020764105021953583,0.10297533869743347,0.015807712450623512,0.12572872638702393
14,1.870134949684143,1e-05,1.2716855,1.8651787,1.3657155,0.020535241812467575,0.10224926471710205,0.015578855760395527,0.12481528520584106
15,1.867652416229248,1e-05,1.270874,1.8626962,1.3648063,0.02030930109322071,0.10152347385883331,0.015352919697761536,0.12390690296888351
16,1.8651708364486694,1e-05,1.2700624,1.8602146,1.3638968,0.020086098462343216,0.10079757869243622,0.015129723586142063,0.12300293892621994
17,1.862690806388855,1e-05,1.2692508,1.8577346,1.3629874,0.01986580714583397,0.10007205605506897,0.014909438788890839,0.122104212641716
18,1.8602129220962524,1e-05,1.2684389,1.8552567,1.3620781,0.019648322835564613,0.09934662282466888,0.014691958203911781,0.12121038883924484
19,1.857735276222229,1e-05,1.2676269,1.852779,1.3611683,0.019433671608567238,0.09862127900123596,0.014477312564849854,0.12032170593738556
20,1.855258584022522,1e-05,1.2668144,1.8503023,1.3602582,0.019221870228648186,0.09789612889289856,0.014265515841543674,0.11943833529949188
21,1.8527857065200806,1e-05,1.2660025,1.8478295,1.3593489,0.01901283673942089,0.09717090427875519,0.014056487008929253,0.1185600534081459
22,1.8503122329711914,1e-05,1.2651899,1.845356,1.3584388,0.018806735053658485,0.09644630551338196,0.013850392773747444,0.11768769472837448
23,1.8478413820266724,1e-05,1.2643774,1.8428851,1.357529,0.018603408709168434,0.0957215428352356,0.013647072948515415,0.11682068556547165
24,1.8453712463378906,1e-05,1.2635645,1.840415,1.356619,0.018402883782982826,0.09499695897102356,0.01344655454158783,0.1159592792391777
25,1.8429027795791626,1e-05,1.2627516,1.8379465,1.3557088,0.01820523478090763,0.09427256882190704,0.013248909264802933,0.11510390788316727
26,1.8404350280761719,1e-05,1.2619385,1.8354788,1.3547984,0.018010353669524193,0.09354835748672485,0.013054033741354942,0.11425425112247467
27,1.837969422340393,1e-05,1.2611251,1.8330132,1.3538882,0.017818260937929153,0.09282413125038147,0.012861949391663074,0.11341053247451782
28,1.8355053663253784,1e-05,1.2603117,1.8305491,1.3529779,0.017628954723477364,0.09209999442100525,0.012672648765146732,0.11257285624742508
29,1.8330421447753906,1e-05,1.259498,1.8280859,1.3520672,0.01744241639971733,0.09137581288814545,0.012486117891967297,0.11174129694700241
30,1.830580711364746,1e-05,1.2586843,1.8256245,1.3511567,0.017258774489164352,0.0906519740819931,0.012302479706704617,0.11091654747724533
31,1.8281203508377075,1e-05,1.2578703,1.8231641,1.350246,0.017077846452593803,0.08992815017700195,0.012121560983359814,0.1100979596376419
32,1.8256616592407227,1e-05,1.2570561,1.8207054,1.3493352,0.01689966768026352,0.08920419216156006,0.011943387798964977,0.10928580909967422
33,1.8232043981552124,1e-05,1.2562419,1.8182482,1.3484243,0.01672435738146305,0.08848068118095398,0.01176808588206768,0.10848081111907959
34,1.8207483291625977,1e-05,1.2554274,1.8157921,1.3475133,0.016551731154322624,0.08775684237480164,0.01159546710550785,0.1076822504401207
35,1.8182927370071411,1e-05,1.2546123,1.8133365,1.3466018,0.016381878405809402,0.08703315258026123,0.011425621807575226,0.10689070075750351
36,1.8158397674560547,1e-05,1.2537975,1.8108835,1.3456907,0.016214817762374878,0.08630941808223724,0.011258566752076149,0.10610639303922653
37,1.8133882284164429,1e-05,1.2529826,1.808432,1.3447795,0.016050521284341812,0.08558580279350281,0.01109427958726883,0.10532938688993454
38,1.8109372854232788,1e-05,1.2521673,1.805981,1.3438679,0.01588895358145237,0.08511637151241302,0.010932720266282558,0.10455965250730515
39,1.8084888458251953,1e-05,1.2513521,1.8035326,1.3429567,0.015730176120996475,0.08490824699401855,0.010773950256407261,0.10379764437675476
40,1.8060404062271118,1e-05,1.2505363,1.8010842,1.3420447,0.0155741972848773,0.08470034599304199,0.010617978870868683,0.1030435785651207
41,1.8035942316055298,1e-05,1.2497207,1.798638,1.3411331,0.01542091928422451,0.084492027759552,0.010464709252119064,0.10229716449975967
42,1.8011503219604492,1e-05,1.2489051,1.7961941,1.3402216,0.015270359814167023,0.0842834860086441,0.010314157232642174,0.1015586405992508
43,1.7987065315246582,1e-05,1.248089,1.7937504,1.3393097,0.015122528187930584,0.08407482504844666,0.010166335850954056,0.10082825273275375
44,1.7962636947631836,1e-05,1.2472725,1.7913076,1.3383974,0.014977443031966686,0.08386601507663727,0.010021258145570755,0.10010623186826706
45,1.7938237190246582,1e-05,1.2464563,1.7888676,1.3374856,0.014835142530500889,0.0836571455001831,0.009878966957330704,0.09939299523830414
46,1.791383147239685,1e-05,1.2456392,1.786427,1.3365729,0.014695542864501476,0.08344802260398865,0.009739376604557037,0.0986882820725441
